1767427,41510971,2,1,1,1
1767427,2414632,5,4,4,4
1767427,53593044,3,2,3,2
1767427,4200487,3,3,3,2
1767427,54470615,5,4,4,4
1767427,796988251,4,3,3,3
1767427,29229057,4,4,4,4
1767427,3000226,4,3,4,3
1767427,37205019,4,3,3,3
1767427,30567729,1,0,4,0
1767427,11420177,4,3,3,3
1767427,19102346,5,4,4,4
1767427,21241393,5,4,4,4
1767427,757212622,5,4,4,4
1767427,4245213,4,3,3,3
1767427,33382649,5,4,4,4
1767427,186279420,5,4,4,4
1767427,6696946,4,3,3,4
1767427,9873292,5,4,4,4
1767427,776854005,5,4,4,4
1767427,39497651,3,2,2,2
1767427,3859207,4,3,3,1
1767427,7297305,4,3,3,3
1767427,53486766,4,0,0,0
1767427,7898988,4,0,0,0
1767427,38541406,1,0,0,0
1767427,2578400,3,0,0,0
1767427,98619474,5,0,0,0
1767427,98189453,4,0,0,0
1767427,1378160,5,0,0,0
1767427,31024008,4,0,0,0
1767427,22934200,5,0,0,0
1767427,56116156,4,0,0,0
1767427,20378162,5,0,0,0
1767427,2293064,3,0,0,0
1767427,48272553,3,0,0,0
1767427,43832186,4,0,0,0
1767427,22835702,5,0,0,0
1767427,828577,2,0,0,0
1767427,13839091,4,0,0,0
1767427,3241890,5,0,0,0
1767427,21315712,4,0,0,0
1767427,5813085,5,0,0,0
1767427,4945710,5,0,0,0
1767427,2751007,5,0,0,0
1767427,6338298,5,0,0,0
1767427,7521237,4,0,0,0
1767427,2279289,5,0,0,0
1767427,5401174,4,0,0,0
1767427,26908871,2,0,0,0
1767427,17988603,4,0,0,0
1767427,1047765,4,0,0,0
1767427,5328670,5,0,0,0
1767427,24929696,5,0,0,0
1767427,5403606,4,0,0,0
1767427,5381597,5,0,0,0
1767427,5234081,5,0,0,0
1767427,1639614,3,0,0,0
1767427,1624600,3,0,0,0
1767427,5142122,4,0,0,0
1767427,3356132,3,0,0,0
1767427,2195008,4,0,0,0
1767427,1811527,3,0,0,0
1767427,62685,3,0,0,0
1767427,5785365,3,0,0,0
1767427,5779445,4,0,0,0
1767427,5457046,4,0,0,0
1767427,5117624,4,0,0,0
1767427,3779217,3,0,0,0
1767427,176690,3,0,0,0
1767427,4737971,0,0,0,0
1767427,4481244,0,0,0,0
1767427,3586114,0,0,0,0
1767427,4549030,0,0,0,0
1767427,1039350,0,0,0,0
1767427,2106484,0,0,0,0
1767427,2089035,0,0,0,0
1767427,2718166,0,0,0,0
1767427,2598754,0,0,0,0
1767427,2536031,0,0,0,0
1767427,2426329,0,0,0,0
1767427,242325,0,0,0,0
1767427,1892975,0,0,0,0
1767427,1870265,0,0,0,0
1767427,1862807,0,0,0,0
1767427,819422,0,0,0,0
1767427,1548175,0,0,0,0
1767427,761683,0,0,0,0
