57041604,275543921,4,3,3,3
57041604,38908511,5,4,4,4
57041604,104630573,5,4,4,4
57041604,849922106,4,2,3,3
57041604,755860426,5,4,4,4
57041604,21656610,4,4,4,1
57041604,5703527,4,3,3,3
57041604,29466793,5,4,4,4
57041604,52425609,5,4,4,4
57041604,777029739,4,3,3,3
57041604,759990787,2,1,3,0
57041604,30718791,5,3,4,2
57041604,3669482,5,4,4,4
57041604,7428149,4,3,3,3
57041604,48332626,5,4,4,4
57041604,60994200,5,4,4,4
57041604,155470067,5,4,4,4
57041604,14425419,5,4,4,4
57041604,974804,4,3,4,2
57041604,762255447,5,4,4,4
