2300695,22059417,5,4,4,4
2300695,953673044,5,4,4,4
2300695,30027199,5,4,4,4
2300695,19471459,5,4,4,4
2300695,725889,5,0,0,0
2300695,4245213,4,0,0,0
2300695,194344916,5,0,0,0
2300695,111201381,5,0,0,0
2300695,834156,5,0,0,0
2300695,57376808,5,0,0,0
2300695,8035278,5,4,4,4
2300695,769663771,4,0,0,0
2300695,4092914,4,0,0,0
2300695,21810574,5,0,0,0
2300695,24956424,5,0,0,0
2300695,9727027,4,0,0,0
2300695,42959829,4,0,0,0
2300695,2651885,5,0,0,0
2300695,2557440,5,0,0,0
2300695,19861472,5,0,0,0
