1769026,810101,5,0,0,0,116.387197,39.88986
1769026,116319728,4,0,0,0,116.387197,39.88986
1769026,4807565,3,0,0,0,116.387197,39.88986
1769026,51883247,3,0,0,0,116.387197,39.88986
1769026,815093383,3,0,0,0,116.387197,39.88986
1769026,50129364,3,0,0,0,116.387197,39.88986
1769026,25634207,3,0,0,0,116.387197,39.88986
1769026,33376478,5,0,0,0,116.387197,39.88986
1769026,3441340,4,0,0,0,116.387197,39.88986
1769026,46657729,5,0,0,0,116.387197,39.88986
1769026,957672481,3,0,0,0,116.387197,39.88986
1769026,2833667,5,0,0,0,116.387197,39.88986
1769026,20517150,4,0,0,0,116.387197,39.88986
1769026,22944608,3,0,0,0,116.387197,39.88986
1769026,39657113,5,0,0,0,116.387197,39.88986
1769026,794476041,4,0,0,0,116.387197,39.88986
1769026,970584281,5,0,0,0,116.387197,39.88986
1769026,844024811,5,0,0,0,116.387197,39.88986
1769026,861760075,4,0,0,0,116.387197,39.88986
1769026,1579415,4,0,0,0,116.387197,39.88986
1769026,18350480,2,0,0,0,116.387197,39.88986
1769026,819407674,2,0,0,0,116.387197,39.88986
1769026,5530881,3,0,0,0,116.387197,39.88986
1769026,3887139,5,0,0,0,116.387197,39.88986
1769026,883352580,5,0,0,0,116.387197,39.88986
1769026,22293813,3,0,0,0,116.387197,39.88986
1769026,4245213,4,0,0,0,116.387197,39.88986
1769026,15203734,4,0,0,0,116.387197,39.88986
1769026,7221502,1,0,0,0,116.387197,39.88986
1769026,857824826,5,0,0,0,116.387197,39.88986
1769026,121228795,4,0,0,0,116.387197,39.88986
1769026,6891730,4,0,0,0,116.387197,39.88986
1769026,2121027,3,0,0,0,116.387197,39.88986
1769026,48906845,4,0,0,0,116.387197,39.88986
1769026,14364332,4,2,1,1,116.387197,39.88986
1769026,16003298,4,3,4,4,116.387197,39.88986
1769026,57117254,5,2,2,0,116.387197,39.88986
1769026,26826367,5,3,2,2,116.387197,39.88986
1769026,8797077,4,3,3,3,116.387197,39.88986
1769026,502849,1,2,0,0,116.387197,39.88986
1769026,20698618,3,2,2,1,116.387197,39.88986
1769026,45103401,5,4,4,4,116.387197,39.88986
1769026,40440139,4,3,3,2,116.387197,39.88986
1769026,4951055,2,1,0,0,116.387197,39.88986
1769026,47893664,5,4,4,4,116.387197,39.88986
1769026,27579003,1,0,1,0,116.387197,39.88986
1769026,7180790,5,4,4,4,116.387197,39.88986
1769026,1138418,3,2,2,3,116.387197,39.88986
1769026,30300921,3,0,0,0,116.387197,39.88986
1769026,875561,4,0,0,0,116.387197,39.88986
1769026,109971703,4,0,0,0,116.387197,39.88986
1769026,1641391,1,0,0,0,116.387197,39.88986
1769026,4951388,3,0,0,0,116.387197,39.88986
1769026,41383396,5,0,0,0,116.387197,39.88986
1769026,6617607,5,0,0,0,116.387197,39.88986
1769026,38541406,3,0,0,0,116.387197,39.88986
1769026,26057349,3,0,0,0,116.387197,39.88986
1769026,5472635,3,0,0,0,116.387197,39.88986
1769026,560360,3,0,0,0,116.387197,39.88986
1769026,11365567,3,0,0,0,116.387197,39.88986
1769026,53053,2,0,0,0,116.387197,39.88986
1769026,7425625,4,0,0,0,116.387197,39.88986
1769026,50613922,1,0,0,0,116.387197,39.88986
1769026,4093215,3,0,0,0,116.387197,39.88986
1769026,18384677,3,0,0,0,116.387197,39.88986
1769026,54322275,3,0,0,0,116.387197,39.88986
1769026,18027842,3,0,0,0,116.387197,39.88986
1769026,23297454,2,0,0,0,116.387197,39.88986
1769026,2683928,2,0,0,0,116.387197,39.88986
1769026,35553323,5,0,0,0,116.387197,39.88986
1769026,13432975,4,0,0,0,116.387197,39.88986
1769026,7563234,3,0,0,0,116.387197,39.88986
1769026,38521252,5,0,0,0,116.387197,39.88986
1769026,4130896,3,0,0,0,116.387197,39.88986
1769026,3882338,2,0,0,0,116.387197,39.88986
1769026,4309458,3,0,0,0,116.387197,39.88986
1769026,4997436,4,0,0,0,116.387197,39.88986
1769026,8137477,2,0,0,0,116.387197,39.88986
1769026,11420177,3,0,0,0,116.387197,39.88986
1769026,13740031,4,0,0,0,116.387197,39.88986
1769026,1938083,4,0,0,0,116.387197,39.88986
1769026,5673085,3,0,0,0,116.387197,39.88986
1769026,10566087,3,0,0,0,116.387197,39.88986
1769026,25302357,3,0,0,0,116.387197,39.88986
1769026,34798120,4,0,0,0,116.387197,39.88986
1769026,1817676,4,0,0,0,116.387197,39.88986
1769026,27468940,1,0,0,0,116.387197,39.88986
1769026,21315712,3,0,0,0,116.387197,39.88986
1769026,30255,1,0,0,0,116.387197,39.88986
1769026,5446505,1,0,0,0,116.387197,39.88986
