23608535,5886593,3,2,2,0,116.39424,39.99686
23608535,15424336,4,3,3,3,116.39424,39.99686
23608535,5420213,3,2,2,2,116.39424,39.99686
23608535,186187471,4,3,1,3,116.39424,39.99686
23608535,1058373832,5,4,4,4,116.39424,39.99686
23608535,20125363,2,1,1,1,116.39424,39.99686
23608535,8580164,3,2,0,1,116.39424,39.99686
23608535,120264020,3,2,0,0,116.39424,39.99686
23608535,140767,4,2,2,2,116.39424,39.99686
23608535,152580498,5,4,4,3,116.39424,39.99686
23608535,777071038,4,4,3,3,116.39424,39.99686
23608535,49290896,5,4,2,2,116.39424,39.99686
23608535,1868526,3,2,0,1,116.39424,39.99686
23608535,42874403,5,4,4,4,116.39424,39.99686
23608535,51826898,4,3,3,3,116.39424,39.99686
23608535,119872934,5,4,1,2,116.39424,39.99686
23608535,958631271,5,4,4,4,116.39424,39.99686
23608535,38400490,5,4,4,4,116.39424,39.99686
23608535,40783308,5,4,4,4,116.39424,39.99686
23608535,176707910,5,4,4,4,116.39424,39.99686
