4515914,615859551,5,0,0,0,116.20742980188321,39.973011332045076
4515914,829689763,4,0,0,0,116.20742980188321,39.973011332045076
4515914,1703084,5,0,0,0,116.20742980188321,39.973011332045076
4515914,18384131,5,0,0,0,116.20742980188321,39.973011332045076
4515914,24894,5,0,0,0,116.20742980188321,39.973011332045076
4515914,940409642,5,0,0,0,116.20742980188321,39.973011332045076
4515914,615664,5,0,0,0,116.20742980188321,39.973011332045076
4515914,818126678,5,0,0,0,116.20742980188321,39.973011332045076
4515914,2819588,4,0,0,0,116.20742980188321,39.973011332045076
4515914,30417043,4,0,0,0,116.20742980188321,39.973011332045076
4515914,18721226,5,0,0,0,116.20742980188321,39.973011332045076
4515914,7187306,5,0,0,0,116.20742980188321,39.973011332045076
4515914,1132124918,5,0,0,0,116.20742980188321,39.973011332045076
4515914,1004511898,5,0,0,0,116.20742980188321,39.973011332045076
4515914,141278218,5,0,0,0,116.20742980188321,39.973011332045076
4515914,36996752,4,0,0,0,116.20742980188321,39.973011332045076
4515914,19789787,5,0,0,0,116.20742980188321,39.973011332045076
4515914,55833214,5,0,0,0,116.20742980188321,39.973011332045076
4515914,22050603,4,0,0,0,116.20742980188321,39.973011332045076
4515914,320766,4,0,0,0,116.20742980188321,39.973011332045076
4515914,2285936,5,0,0,0,116.20742980188321,39.973011332045076
4515914,816984476,5,0,0,0,116.20742980188321,39.973011332045076
4515914,43663414,4,0,0,0,116.20742980188321,39.973011332045076
4515914,75366509,4,0,0,0,116.20742980188321,39.973011332045076
4515914,2226026,4,0,0,0,116.20742980188321,39.973011332045076
4515914,774475035,5,0,0,0,116.20742980188321,39.973011332045076
4515914,39063156,4,0,0,0,116.20742980188321,39.973011332045076
4515914,38421769,4,0,0,0,116.20742980188321,39.973011332045076
4515914,154906195,4,0,0,0,116.20742980188321,39.973011332045076
4515914,5173958,5,0,0,0,116.20742980188321,39.973011332045076
4515914,155561,4,0,0,0,116.20742980188321,39.973011332045076
4515914,30980226,5,0,0,0,116.20742980188321,39.973011332045076
4515914,922417938,5,0,0,0,116.20742980188321,39.973011332045076
4515914,19164325,5,0,0,0,116.20742980188321,39.973011332045076
4515914,34414500,3,0,0,0,116.20742980188321,39.973011332045076
4515914,4579694,5,0,0,0,116.20742980188321,39.973011332045076
4515914,36116425,4,0,0,0,116.20742980188321,39.973011332045076
4515914,778584800,4,0,0,0,116.20742980188321,39.973011332045076
4515914,22796181,5,0,0,0,116.20742980188321,39.973011332045076
4515914,832033,5,0,0,0,116.20742980188321,39.973011332045076
4515914,13724440,4,0,0,0,116.20742980188321,39.973011332045076
4515914,46771498,5,0,0,0,116.20742980188321,39.973011332045076
4515914,35802126,5,0,0,0,116.20742980188321,39.973011332045076
4515914,7425476,4,0,0,0,116.20742980188321,39.973011332045076
4515914,121471981,4,0,0,0,116.20742980188321,39.973011332045076
4515914,26720402,4,0,0,0,116.20742980188321,39.973011332045076
4515914,51016604,5,0,0,0,116.20742980188321,39.973011332045076
4515914,4313639,4,0,0,0,116.20742980188321,39.973011332045076
4515914,48596268,3,0,0,0,116.20742980188321,39.973011332045076
4515914,4317316,5,0,0,0,116.20742980188321,39.973011332045076
4515914,10440171,5,0,0,0,116.20742980188321,39.973011332045076
4515914,2163343,3,0,0,0,116.20742980188321,39.973011332045076
4515914,260461364,4,0,0,0,116.20742980188321,39.973011332045076
4515914,3363634,3,0,0,0,116.20742980188321,39.973011332045076
4515914,3603829,5,0,0,0,116.20742980188321,39.973011332045076
4515914,63335203,3,0,0,0,116.20742980188321,39.973011332045076
4515914,15681678,4,0,0,0,116.20742980188321,39.973011332045076
4515914,2293064,5,0,0,0,116.20742980188321,39.973011332045076
4515914,29361590,3,0,0,0,116.20742980188321,39.973011332045076
4515914,50892057,4,0,0,0,116.20742980188321,39.973011332045076
4515914,53856000,5,0,0,0,116.20742980188321,39.973011332045076
4515914,84453673,4,0,0,0,116.20742980188321,39.973011332045076
4515914,16505179,3,0,0,0,116.20742980188321,39.973011332045076
4515914,33603623,5,0,0,0,116.20742980188321,39.973011332045076
4515914,33549926,5,0,0,0,116.20742980188321,39.973011332045076
4515914,750444737,5,0,0,0,116.20742980188321,39.973011332045076
4515914,797325913,5,0,0,0,116.20742980188321,39.973011332045076
4515914,6151098,2,0,0,0,116.20742980188321,39.973011332045076
4515914,993716302,5,0,0,0,116.20742980188321,39.973011332045076
4515914,2152833,5,0,0,0,116.20742980188321,39.973011332045076
4515914,5390701,4,0,0,0,116.20742980188321,39.973011332045076
4515914,2226042,5,0,0,0,116.20742980188321,39.973011332045076
4515914,880153459,5,0,0,0,116.20742980188321,39.973011332045076
4515914,5651357,4,0,0,0,116.20742980188321,39.973011332045076
4515914,16548087,5,0,0,0,116.20742980188321,39.973011332045076
4515914,80719460,4,0,0,0,116.20742980188321,39.973011332045076
4515914,1117058885,5,0,0,0,116.20742980188321,39.973011332045076
4515914,7339390,5,0,0,0,116.20742980188321,39.973011332045076
4515914,820702484,4,0,0,0,116.20742980188321,39.973011332045076
4515914,7587671,5,0,0,0,116.20742980188321,39.973011332045076
4515914,20870529,5,0,0,0,116.20742980188321,39.973011332045076
4515914,118214200,4,0,0,0,116.20742980188321,39.973011332045076
4515914,1398663,4,0,0,0,116.20742980188321,39.973011332045076
4515914,28850957,5,0,0,0,116.20742980188321,39.973011332045076
4515914,57187794,4,0,0,0,116.20742980188321,39.973011332045076
4515914,815740,5,0,0,0,116.20742980188321,39.973011332045076
4515914,69373940,4,0,0,0,116.20742980188321,39.973011332045076
4515914,104254468,5,0,0,0,116.20742980188321,39.973011332045076
4515914,30904089,5,0,0,0,116.20742980188321,39.973011332045076
4515914,6905044,5,0,0,0,116.20742980188321,39.973011332045076
4515914,95237275,5,0,0,0,116.20742980188321,39.973011332045076
4515914,50912881,5,0,0,0,116.20742980188321,39.973011332045076
4515914,189692650,5,0,0,0,116.20742980188321,39.973011332045076
4515914,5209486,4,0,0,0,116.20742980188321,39.973011332045076
4515914,768475102,5,0,0,0,116.20742980188321,39.973011332045076
4515914,2289822,3,0,0,0,116.20742980188321,39.973011332045076
4515914,7498837,5,0,0,0,116.20742980188321,39.973011332045076
4515914,79889626,4,0,0,0,116.20742980188321,39.973011332045076
4515914,55346928,5,0,0,0,116.20742980188321,39.973011332045076
4515914,2817963,5,0,0,0,116.20742980188321,39.973011332045076
4515914,27396530,4,0,0,0,116.20742980188321,39.973011332045076
4515914,1513997,5,0,0,0,116.20742980188321,39.973011332045076
4515914,30440238,4,0,0,0,116.20742980188321,39.973011332045076
4515914,832644591,4,0,0,0,116.20742980188321,39.973011332045076
4515914,8597314,3,0,0,0,116.20742980188321,39.973011332045076
4515914,5388222,5,0,0,0,116.20742980188321,39.973011332045076
4515914,17511059,5,0,0,0,116.20742980188321,39.973011332045076
4515914,44496236,5,0,0,0,116.20742980188321,39.973011332045076
4515914,835440489,5,0,0,0,116.20742980188321,39.973011332045076
4515914,15262352,4,0,0,0,116.20742980188321,39.973011332045076
4515914,46970607,5,0,0,0,116.20742980188321,39.973011332045076
4515914,20619113,5,0,0,0,116.20742980188321,39.973011332045076
4515914,92952915,5,0,0,0,116.20742980188321,39.973011332045076
4515914,54421311,3,0,0,0,116.20742980188321,39.973011332045076
4515914,796467604,5,0,0,0,116.20742980188321,39.973011332045076
4515914,33046807,4,0,0,0,116.20742980188321,39.973011332045076
4515914,3433684,5,0,0,0,116.20742980188321,39.973011332045076
4515914,5542475,4,0,0,0,116.20742980188321,39.973011332045076
4515914,100048348,5,0,0,0,116.20742980188321,39.973011332045076
4515914,51777808,4,0,0,0,116.20742980188321,39.973011332045076
4515914,8171509,5,0,0,0,116.20742980188321,39.973011332045076
