3104395,11625246,5,4,4,4
3104395,32267989,3,2,2,2
3104395,9146621,5,4,4,4
3104395,77964669,5,4,4,4
3104395,3256681,4,3,3,3
3104395,57157016,5,4,4,4
3104395,2718075,5,4,4,3
3104395,44677547,5,4,4,4
3104395,38789407,4,4,2,3
3104395,13038784,5,4,4,4
3104395,1055244417,5,4,4,4
3104395,35920781,5,4,2,4
3104395,583481,3,3,3,0
3104395,108503501,5,4,4,4
3104395,32528621,4,3,3,3
3104395,2197602,4,4,2,2
3104395,4245213,4,3,3,3
3104395,188364361,5,4,4,4
3104395,129742685,1,0,0,0
3104395,1108959,5,4,4,4
3104395,6121010,3,3,3,3
3104395,9609480,5,4,4,4
3104395,6016918,5,4,3,4
3104395,1564601,5,4,4,4
3104395,6173924,3,2,0,1
3104395,722313,5,4,4,4
3104395,6471566,5,4,4,4
3104395,2094171,5,4,4,4
3104395,2046423,5,4,3,4
3104395,43745266,5,4,3,4
3104395,5495260,4,0,0,0
3104395,2429390,1,0,0,0
3104395,2228747,4,0,0,0
3104395,13432975,5,0,0,0
3104395,4739854,5,0,0,0
3104395,2455478,4,0,0,0
3104395,9371083,5,0,0,0
3104395,32659801,5,0,0,0
3104395,642844,4,0,0,0
3104395,356755,4,0,0,0
3104395,2544607,3,0,0,0
3104395,3049581,3,0,0,0
3104395,1799026,4,0,0,0
3104395,2058547,4,0,0,0
3104395,1627306,3,0,0,0
3104395,626594,3,0,0,0
3104395,5392323,5,0,0,0
3104395,1314630,4,0,0,0
3104395,3042430,4,0,0,0
3104395,5683915,4,0,0,0
3104395,1081186,3,0,0,0
3104395,2783791,5,0,0,0
3104395,4220877,4,0,0,0
3104395,3590260,5,0,0,0
3104395,42294,0,0,0,0
3104395,3874858,0,0,0,0
