18111903,63335203,4,0,0,0
18111903,49589788,5,0,0,0
18111903,59582320,5,4,4,4
18111903,813397766,5,4,4,4
18111903,929395547,5,4,4,4
18111903,14044784,5,0,0,0
18111903,800500974,4,0,0,0
18111903,781349096,5,0,0,0
18111903,125367275,4,0,0,0
18111903,768478820,3,0,0,0
18111903,763503961,4,0,0,0
18111903,798993714,3,1,2,2
18111903,93559654,5,4,4,4
18111903,6375145,3,2,2,2
18111903,6032956,2,0,0,0
18111903,2736188,5,0,0,0
18111903,1663348,5,0,0,0
18111903,41383396,5,0,0,0
18111903,2025114,4,0,0,0
18111903,1566370,5,0,0,0
