16150047,785417883,5,4,4,4
16150047,4245213,4,0,0,0
16150047,18193562,5,0,0,0
16150047,37593182,1,0,0,0
16150047,36665933,5,4,4,4
16150047,21580549,5,4,4,4
16150047,49049284,1,0,0,0
16150047,20728258,5,0,0,0
16150047,24498553,2,0,0,0
16150047,119999448,4,0,0,0
16150047,187049108,1,0,0,0
16150047,44796199,3,0,0,0
16150047,54863466,4,0,0,0
16150047,30851501,5,0,0,0
16150047,1543042,1,0,0,0
16150047,17854016,5,0,0,0
16150047,19029937,4,0,0,0
16150047,1350810,2,0,0,0
16150047,1790523,3,0,0,0
16150047,6629644,3,0,0,0
