4599576,2197602,4,0,0,0,04-14,琉璃厂内进去不远既是，免费参观，展品很不错，人也不算多，值得逛逛。
4599576,1798584,4,0,0,0,10-12-29  更新于12-29 12:05,“言者不知知者默，此言吾闻于老君。若道老君是知者，缘何自著五千文？”
