1767397,4170083,5,4,4,3
1767397,1096319942,5,4,4,4
1767397,30283073,5,4,4,4
1767397,15634842,5,4,4,4
1767397,32070629,5,4,4,4
1767397,125292509,5,4,4,4
1767397,879796093,5,4,4,4
1767397,2996133,5,4,4,4
1767397,4026589,5,4,4,3
1767397,13907162,5,4,4,4
1767397,181304823,4,3,4,4
1767397,202122746,5,4,4,4
1767397,810101,5,4,4,4
1767397,475398,5,4,4,4
1767397,58018721,4,3,3,3
1767397,1138972648,5,4,4,4
1767397,41565970,5,4,4,4
1767397,4680523,5,4,4,4
1767397,54144612,5,4,4,4
1767397,761546616,5,4,4,4
1767397,3353276,5,4,4,2
1767397,1577660,5,4,4,4
1767397,5499347,3,3,3,1
1767397,12823802,3,4,3,0
1767397,46409992,5,4,4,4
1767397,28770745,5,4,4,4
1767397,6186591,5,3,4,3
1767397,24808444,5,4,4,4
1767397,1378160,5,4,4,4
1767397,136522741,5,4,4,4
1767397,54266648,5,4,4,4
1767397,17140961,4,4,3,2
1767397,102765447,5,4,4,4
1767397,156146421,5,4,4,4
1767397,832689386,5,4,4,4
1767397,2887969,4,4,3,1
1767397,20812493,4,3,4,4
1767397,26192142,4,3,3,1
1767397,7898988,4,3,3,3
1767397,30179843,5,4,4,4
1767397,2002832,4,4,3,1
1767397,20026358,5,4,4,4
1767397,7943705,5,4,3,2
1767397,10246910,5,4,4,4
1767397,864493130,5,3,3,4
1767397,48372527,5,4,4,4
1767397,1074365606,5,4,4,4
1767397,796654689,5,4,4,4
1767397,93610915,5,4,4,3
1767397,157932620,5,4,4,4
1767397,5443764,4,3,3,2
1767397,83348176,4,3,3,3
1767397,221196391,5,4,4,4
1767397,157578635,5,4,4,1
1767397,71211,5,4,4,4
1767397,2340572,5,4,4,4
1767397,163753395,5,4,4,3
1767397,919823604,5,4,4,4
1767397,46403927,4,3,3,3
1767397,2414632,5,4,4,4
1767397,51768571,5,4,4,4
1767397,141686705,5,4,4,4
1767397,14646948,5,4,4,4
1767397,972994551,5,4,4,1
1767397,11509685,4,3,3,1
1767397,61097659,5,4,4,4
1767397,23485795,5,4,4,4
1767397,762539715,5,4,4,4
1767397,1120132994,5,4,4,4
1767397,32503,4,3,4,3
1767397,25698078,5,4,4,4
1767397,14237851,5,4,4,4
1767397,41720296,5,4,4,4
1767397,14415954,5,4,4,4
1767397,10473554,4,4,4,3
1767397,17718656,5,4,4,4
1767397,3822221,2,0,4,0
1767397,13855519,5,4,4,4
